,likes
3494,45.000000
3495,456.000000
3496,43.000000
3497,26.000000
3498,213.333333
3499,458.125000
3500,273.000000
3501,31.000000
3502,196.000000
3503,24.000000
3504,139.666667
3505,179.000000
3506,381.000000
3507,36.000000
3508,72.000000
3509,2316.000000
3510,389.000000
3511,133.000000
3512,181.500000
3513,201.000000
3514,642.000000
3515,58.000000
3516,992.666667
3517,75.000000
3518,31.000000
3519,290.000000
3520,94.000000
3521,661.400000
3522,181.000000
3523,82.500000
3524,140.500000
3525,1499.000000
3526,631.666667
3527,6033.800000
3528,82.000000
3529,4228.000000
3530,1917.000000
3531,1127.000000
3532,4924.500000
3533,1734.000000
3534,13090.000000
3535,0.000000
3536,11424.000000
3537,4929.250000
3538,10421.000000
3539,940.000000
3540,3872.500000
3541,4373.200000
3542,261.333333
3543,0.000000
3544,2697.923077
3545,782.750000
3546,1048.333333
3547,775.000000
3548,846.666667
3549,1699.888889
3550,1125.333333
3551,4277.000000
3552,7018.750000
3553,2108.000000
3554,112.800000
3555,1352.428571
3556,400.000000
3557,783.000000
3558,6865.000000
3559,127.000000
3560,517.000000
3561,0.000000
3562,42.000000
3563,1461.000000
3564,1059.666667
3565,0.000000
3566,2079.800000
3567,166.500000
3568,1219.750000
3569,9206.500000
3570,1205.666667
3571,33484.000000
3572,7019.500000
3573,2089.000000
3574,3763.000000
3575,3111.666667
3576,548.000000
3577,204464.500000
3578,1720.000000
3579,1344.000000
3580,2073.500000
3581,2561.000000
3582,1338.666667
3583,3327.000000
3584,3411.333333
3585,1455.000000
3586,213.500000
3587,3112.250000
3588,4235.000000
3589,1246.000000
3590,33220.500000
3591,159.000000
3592,513.666667
3593,966.000000
3594,3631.200000
3595,205.333333
3596,544.000000
3597,1304.285714
3598,3093.666667
3599,7934.666667
3600,1604.333333
3601,990.000000
3602,1611.000000
3603,425.750000
3604,3328.000000
3605,2235.750000
3606,2021.333333
3607,545.666667
3608,42264.000000
3609,121.000000
3610,827.000000
3611,543.000000
3612,272.500000
3613,1044.750000
3614,203.000000
3615,601.000000
3616,451.000000
3617,12285.750000
3618,1109.000000
3619,9965.333333
3620,2561.500000
3621,788.666667
3622,16.000000
3623,29344.000000
3624,498.000000
3625,5391.000000
3626,712.166667
3627,258.800000
3628,1763.666667
3629,16366.555556
3630,3987.142857
3631,762.000000
3632,8823.500000
3633,6070.000000
3634,297.285714
3635,435.000000
3636,858.000000
3637,569.500000
3638,909.000000
3639,4792.000000
3640,0.000000
3641,666.750000
3642,10472.666667
3643,280.800000
3644,342.250000
3645,0.000000
3646,825.666667
3647,0.000000
3648,1634.500000
3649,956.000000
3650,20984.000000
3651,5102.000000
3652,608.250000
3653,846.666667
3654,447.000000
3655,0.000000
3656,1884.000000
3657,122.000000
3658,907.333333
3659,1185.250000
3660,342.833333
3661,2259.500000
3662,3789.500000
3663,42407.000000
3664,1448.333333
3665,125.500000
3666,545.000000
3667,149.250000
3668,643.000000
3669,104.000000
3670,6301.000000
3671,285.900000
3672,186.000000
3673,14263.000000
3674,940.000000
3675,9808.000000
3676,667.000000
3677,694.000000
3678,212.000000
3679,278.714286
3680,590.000000
3681,767.500000
3682,2034.000000
3683,653.666667
3684,0.000000
3685,85.000000
3686,1297.000000
3687,0.000000
3688,223.000000
3689,216.333333
3690,0.000000
3691,0.000000
3692,35.000000
3693,85.000000
3694,989.750000
3695,3485.666667
3696,225.000000
3697,48591.000000
3698,3530.000000
3699,113.000000
3700,595.000000
3701,132.000000
3702,275.250000
3703,9651.200000
3704,5595.750000
3705,157.000000
3706,932.500000
3707,2.000000
3708,505.750000
3709,2065.000000
3710,112.600000
3711,1806.000000
3712,80.000000
3713,1371.000000
3714,1089.000000
3715,0.000000
3716,2375.500000
3717,1977.000000
3718,767.000000
3719,535.625000
3720,618.200000
3721,1597.500000
3722,12218.000000
3723,166189.500000
3724,12001.000000
3725,15190.000000
3726,2077.000000
3727,0.000000
3728,724.250000
3729,6953.000000
3730,980.000000
3731,8552.000000
3732,77.500000
3733,1162.000000
3734,306.500000
3735,1006.000000
3736,365.000000
3737,749.000000
3738,116.000000
3739,968.000000
3740,2686.400000
3741,4256.714286
3742,3535.250000
3743,5841.500000
3744,967.750000
3745,1646.750000
3746,2432.000000
3747,774.000000
3748,3445.000000
3749,9987.000000
3750,39292.500000
3751,4477.000000
3752,1817.000000
3753,1383.000000
3754,511.666667
3755,785.000000
3756,1117.000000
3757,22679.000000
3758,2547.000000
3759,3218.000000
3760,562.000000
3761,1152.000000
3762,4760.000000
3763,22620.000000
3764,757.000000
3765,558.666667
3766,8196.500000
3767,18680.000000
3768,4547.000000
3769,9393.500000
3770,1802.000000
3771,1437.500000
3772,572.000000
3773,4669.500000
3774,18166.000000
3775,902.000000
3776,15181.000000
3777,6212.000000
3778,277.500000
3779,13114.333333
3780,175.000000
3781,24.500000
3782,0.000000
3783,131.000000
3784,306.000000
3785,1619.750000
3786,717.333333
3787,570.000000
3788,0.000000
3789,3115.500000
3790,33.500000
3791,0.000000
3792,294.500000
3793,587.200000
3794,40.000000
3795,40.000000
3796,390.500000
3797,270.000000
3798,12742.666667
3799,21410.333333
3800,1163.000000
3801,1811.000000
3802,72.000000
3803,171.000000
3804,9350.333333
3805,321.000000
3806,55.500000
3807,185.000000
3808,1355.000000
3809,51.000000
3810,0.000000
3811,45.500000
3812,3532.500000
3813,73.000000
3814,5.000000
3815,32.000000
3816,34885.000000
3817,1076.000000
3818,11695.000000
3819,95.000000
3820,202.000000
3821,225.000000
3822,452.000000
3823,178.666667
3824,113.000000
3825,76.000000
3826,72.000000
3827,12.000000
3828,4567.666667
3829,166.000000
3830,65.000000
3831,0.000000
3832,195.000000
3833,222.000000
3834,148.000000
3835,337.000000
3836,185.000000
3837,664.000000
3838,66.000000
3839,78.000000
3840,693.000000
3841,69.000000
3842,43.000000
3843,303.500000
3844,157.000000
3845,8972.000000
3846,188.000000
3847,53.000000
3848,656.000000
3849,171.000000
3850,25.000000
3851,111.000000
3852,17.000000
3853,260.000000
3854,14.000000
3855,86.000000
3856,45.000000
3857,70.000000
3858,119.000000
3859,8658.000000
3860,156.000000
3861,134.000000
3862,36.500000
3863,139.000000
3864,27.000000
3865,77.000000
3866,32.000000
3867,100.000000
3868,59.500000
3869,62.000000
3870,523.000000
3871,5980.666667
3872,76.000000
3873,181.000000
3874,151.000000
3875,110.666667
3876,978.500000
3877,196.000000
3878,103.666667
3879,786.000000
3880,797.000000
3881,91.000000
3882,390.000000
3883,3064.000000
3884,36.000000
3885,150.000000
3886,96.000000
3887,48.000000
3888,30.000000
3889,2748.000000
3890,129.500000
3891,30.000000
3892,122.500000
3893,60.000000
3894,26.000000
3895,78.000000
3896,434.000000
3897,75.000000
3898,130.000000
3899,119.000000
3900,87.000000
3901,38.000000
3902,109.000000
3903,116.000000
3904,93.500000
3905,231.000000
3906,42.000000
3907,41.000000
3908,159.000000
3909,26.000000
3910,62.000000
3911,67.000000
3912,58.000000
3913,230.500000
3914,607.000000
3915,129.000000
3916,26.000000
3917,91.000000
3918,137.000000
3919,50.000000
3920,152.000000
3921,18.000000
3922,95.000000
3923,104.000000
3924,83.000000
3925,207.000000
3926,50.000000
3927,157.500000
3928,65.000000
3929,31.000000
3930,31.000000
3931,20.000000
3932,78.000000
3933,46.000000
3934,44.000000
3935,78.000000
3936,125.000000
3937,158.000000
3938,30.000000
3939,268.000000
3940,33.000000
3941,13747.500000
3942,120.000000
3943,44.000000
3944,272.000000
3945,14.000000
3946,444.000000
3947,147.000000
3948,194.000000
3949,121.000000
3950,100.000000
3951,76.000000
3952,43.000000
3953,86.000000
3954,83.000000
3955,155.500000
3956,12.000000
3957,78.000000
3958,23.000000
3959,165.000000
3960,96.000000
3961,157.000000
3962,74.000000
3963,26.000000
3964,90.000000
3965,23.000000
3966,47.000000
3967,7827.666667
3968,55.000000
3969,30.000000
3970,140.000000
3971,291.000000
3972,39.000000
3973,157.000000
3974,93.000000
3975,43.000000
3976,195.000000
3977,842.333333
3978,15004.000000
3979,1332.000000
3980,71170.000000
3981,0.000000
3982,7552.000000
3983,2010.666667
3984,0.000000
3985,0.000000
3986,18735.000000
3987,16449.000000
3988,0.000000
3989,0.000000
3990,25432.000000
3991,7268.000000
3992,33180.000000
3993,4880.000000
3994,0.000000
3995,0.000000
3996,2471.000000
3997,1823.000000
3998,0.000000
3999,0.000000
4000,4456.000000
4001,1326.000000
4002,3867.000000
4003,32802.000000
4004,48612.000000
4005,0.000000
4006,2022.000000
4007,1313.000000
4008,0.000000
4009,2145.000000
4010,1326.500000
4011,7758.000000
4012,0.000000
4013,12644.000000
4014,161018.500000
4015,0.000000
4016,40993.000000
4017,3771.000000
4018,266679.000000
4019,54100.000000
4020,170.000000
4021,82.000000
4022,161.000000
4023,98.000000
4024,51763.000000
4025,70.000000
4026,250.000000
4027,91.000000
4028,494.000000
4029,177.000000
4030,37.000000
4031,69.000000
4032,20.000000
4033,61.000000
4034,37.000000
4035,54.000000
4036,61.000000
4037,61.000000
4038,54.000000
4039,42.000000
4040,89.000000
4041,86.000000
4042,563.000000
4043,618.000000
4044,108.000000
4045,72.000000
4046,49.000000
4047,35.000000
4048,82.000000
4049,152.000000
4050,118.000000
4051,142.000000
4052,69.000000
4053,592.000000
4054,56.000000
